,age,education,wantsMore,y,age_string_encoded,education_string_encoded,wantsMore_string_encoded,age_one_hot,education_one_hot,wantsMore_one_hot
926,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
927,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
928,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
929,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
930,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
931,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
932,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
933,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
934,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
935,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
936,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
937,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
938,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
939,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
940,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
941,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
942,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
943,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
944,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
945,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
946,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
947,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
948,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
949,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
950,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
951,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
952,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
953,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
954,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
955,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
956,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
957,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
958,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
959,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
960,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
961,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
962,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
963,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
964,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
965,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
966,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
967,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
968,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
969,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
970,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
971,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
972,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
973,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
974,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
975,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
976,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
977,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
978,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
979,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
980,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
981,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
982,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
983,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
984,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
985,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
986,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
987,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
988,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
989,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
990,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
991,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
992,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
993,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
994,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
995,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
996,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
997,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
998,30-39,high,no,0,0.0,0.0,1.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[],[])"
999,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1000,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1001,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1002,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1003,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1004,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1005,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1006,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1007,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1008,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1009,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1010,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1011,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1012,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1013,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1014,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1015,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1016,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1017,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1018,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1019,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1020,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1021,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1022,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1023,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1024,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1025,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1026,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1027,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1028,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1029,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1030,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1031,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1032,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1033,40-49,low,yes,0,3.0,1.0,0.0,"(3,[],[])","(1,[],[])","(1,[0],[1.0])"
1034,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1035,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1036,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1037,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1038,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1039,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1040,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1041,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1042,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1043,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1044,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1045,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1046,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1047,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1048,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1049,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1050,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1051,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1052,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1053,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1054,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1055,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1056,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1057,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1058,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1059,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1060,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1061,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1062,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1063,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1064,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1065,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1066,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1067,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1068,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1069,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1070,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1071,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1072,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1073,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1074,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1075,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1076,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1077,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1078,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1079,40-49,low,no,0,3.0,1.0,1.0,"(3,[],[])","(1,[],[])","(1,[],[])"
1080,40-49,high,yes,0,3.0,0.0,0.0,"(3,[],[])","(1,[0],[1.0])","(1,[0],[1.0])"
1081,40-49,high,yes,0,3.0,0.0,0.0,"(3,[],[])","(1,[0],[1.0])","(1,[0],[1.0])"
1082,40-49,high,yes,0,3.0,0.0,0.0,"(3,[],[])","(1,[0],[1.0])","(1,[0],[1.0])"
1083,40-49,high,yes,0,3.0,0.0,0.0,"(3,[],[])","(1,[0],[1.0])","(1,[0],[1.0])"
1084,40-49,high,yes,0,3.0,0.0,0.0,"(3,[],[])","(1,[0],[1.0])","(1,[0],[1.0])"
1085,40-49,high,yes,0,3.0,0.0,0.0,"(3,[],[])","(1,[0],[1.0])","(1,[0],[1.0])"
1086,40-49,high,yes,0,3.0,0.0,0.0,"(3,[],[])","(1,[0],[1.0])","(1,[0],[1.0])"
1087,40-49,high,yes,0,3.0,0.0,0.0,"(3,[],[])","(1,[0],[1.0])","(1,[0],[1.0])"
1088,40-49,high,no,0,3.0,0.0,1.0,"(3,[],[])","(1,[0],[1.0])","(1,[],[])"
1089,40-49,high,no,0,3.0,0.0,1.0,"(3,[],[])","(1,[0],[1.0])","(1,[],[])"
1090,40-49,high,no,0,3.0,0.0,1.0,"(3,[],[])","(1,[0],[1.0])","(1,[],[])"
1091,40-49,high,no,0,3.0,0.0,1.0,"(3,[],[])","(1,[0],[1.0])","(1,[],[])"
1092,40-49,high,no,0,3.0,0.0,1.0,"(3,[],[])","(1,[0],[1.0])","(1,[],[])"
1093,40-49,high,no,0,3.0,0.0,1.0,"(3,[],[])","(1,[0],[1.0])","(1,[],[])"
1094,40-49,high,no,0,3.0,0.0,1.0,"(3,[],[])","(1,[0],[1.0])","(1,[],[])"
1095,40-49,high,no,0,3.0,0.0,1.0,"(3,[],[])","(1,[0],[1.0])","(1,[],[])"
1096,40-49,high,no,0,3.0,0.0,1.0,"(3,[],[])","(1,[0],[1.0])","(1,[],[])"
1097,40-49,high,no,0,3.0,0.0,1.0,"(3,[],[])","(1,[0],[1.0])","(1,[],[])"
1098,40-49,high,no,0,3.0,0.0,1.0,"(3,[],[])","(1,[0],[1.0])","(1,[],[])"
1099,40-49,high,no,0,3.0,0.0,1.0,"(3,[],[])","(1,[0],[1.0])","(1,[],[])"
1100,<25,low,yes,1,2.0,1.0,0.0,"(3,[2],[1.0])","(1,[],[])","(1,[0],[1.0])"
1101,<25,low,yes,1,2.0,1.0,0.0,"(3,[2],[1.0])","(1,[],[])","(1,[0],[1.0])"
1102,<25,low,yes,1,2.0,1.0,0.0,"(3,[2],[1.0])","(1,[],[])","(1,[0],[1.0])"
1103,<25,low,yes,1,2.0,1.0,0.0,"(3,[2],[1.0])","(1,[],[])","(1,[0],[1.0])"
1104,<25,low,yes,1,2.0,1.0,0.0,"(3,[2],[1.0])","(1,[],[])","(1,[0],[1.0])"
1105,<25,low,yes,1,2.0,1.0,0.0,"(3,[2],[1.0])","(1,[],[])","(1,[0],[1.0])"
1106,<25,low,no,1,2.0,1.0,1.0,"(3,[2],[1.0])","(1,[],[])","(1,[],[])"
1107,<25,low,no,1,2.0,1.0,1.0,"(3,[2],[1.0])","(1,[],[])","(1,[],[])"
1108,<25,low,no,1,2.0,1.0,1.0,"(3,[2],[1.0])","(1,[],[])","(1,[],[])"
1109,<25,low,no,1,2.0,1.0,1.0,"(3,[2],[1.0])","(1,[],[])","(1,[],[])"
1110,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1111,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1112,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1113,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1114,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1115,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1116,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1117,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1118,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1119,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1120,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1121,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1122,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1123,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1124,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1125,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1126,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1127,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1128,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1129,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1130,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1131,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1132,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1133,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1134,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1135,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1136,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1137,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1138,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1139,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1140,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1141,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1142,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1143,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1144,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1145,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1146,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1147,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1148,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1149,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1150,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1151,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1152,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1153,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1154,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1155,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1156,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1157,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1158,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1159,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1160,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1161,<25,high,yes,1,2.0,0.0,0.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
1162,<25,high,no,1,2.0,0.0,1.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[],[])"
1163,<25,high,no,1,2.0,0.0,1.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[],[])"
1164,<25,high,no,1,2.0,0.0,1.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[],[])"
1165,<25,high,no,1,2.0,0.0,1.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[],[])"
1166,<25,high,no,1,2.0,0.0,1.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[],[])"
1167,<25,high,no,1,2.0,0.0,1.0,"(3,[2],[1.0])","(1,[0],[1.0])","(1,[],[])"
